;url;title;rooms;price;area;loc
https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-inwestycyjne-ID4lmQ4;Dwupokojowe mieszkanie inwestycyjne;2;339000;35;Bieżanów-Prokocim
https://www.otodom.pl/pl/oferta/kawalerka-na-os-spoldzielczym-rezerwacja-ID4lmPg;Kawalerka na os. Spółdzielczym REZERWACJA;1;333000;31.71;Nowa Huta
https://www.otodom.pl/pl/oferta/krakow-grzegorzki-kotlarska-sprzedam-ID4kRMB;Kraków – Grzegórzki – Kotlarska - Sprzedam;1;468000;40;Grzegórzki
https://www.otodom.pl/pl/oferta/os-na-stoku-41m2-dobre-na-poczatek-dostepne-ID4liOM;os. Na Stoku 41m2 dobre na początek. Dostępne!;2;450000;40.43;Wzgórza Krzesławickie
https://www.otodom.pl/pl/oferta/stare-miasto-2-osobne-mieszkania-okazja-ID4dHIC;Stare Miasto | 2 osobne mieszkania | Okazja;2;1390000;41.1;Stare Miasto
https://www.otodom.pl/pl/oferta/2-pokoje-wykonczone-bez-pcc-bez-prowizji-hit-ID4k5Qi;2 pokoje | wykończone | bez Pcc |Bez prowizji! Hit;2;579000;39.19;Krowodrza
https://www.otodom.pl/pl/oferta/2-pokoje-nowy-blok-balkon-okazja-ID4k97a;2 pokoje | nowy blok | balkon | Okazja;2;539000.02;39.5;Krowodrza
https://www.otodom.pl/pl/oferta/2-pokoje-wykonczone-bez-pcc-pod-wynajem-ID4k97c;2 pokoje | wykończone | bez Pcc | pod wynajem;2;539000;39.19;Krowodrza
https://www.otodom.pl/pl/oferta/8365zl-m2-3-pokoje-kuchnia-balkon-tramwaj-2023-ID4kWJK;8365zł/m2 -3 pokoje, kuchnia, balkon, TRAMWAJ 2023;3;619000;74;Prądnik Biały
https://www.otodom.pl/pl/oferta/stare-podgorze-mieszkanie-2-poziomowe-w-centrum-ID4liJz;Stare podgórze - mieszkanie 2 poziomowe w centrum;3;1250000;75;Podgórze
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-62m2-ogrodek-bez-prowizji-ID4iNtE;2-pokojowe mieszkanie 62m2 + ogródek Bez Prowizji;2;999000;62.4;Zwierzyniec
https://www.otodom.pl/pl/oferta/fajne-do-zamieszkania-lub-na-inwestycje-ID4kqlF;Fajne do zamieszkania lub na inwestycję;5;1800000;148.7;Stare Miasto
https://www.otodom.pl/pl/oferta/jasne-mieszkanie-w-apartamentowcu-w-centrum-ID4lhJh;Jasne mieszkanie w apartamentowcu w Centrum;2;794000;56;Krowodrza
https://www.otodom.pl/pl/oferta/gotowy-apartament-w-centrum-krakowa-z-ogrodkiem-ID4kEPi;Gotowy apartament w centrum Krakowa z ogródkiem;3;1185000;63.56;Śródmieście
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-85m2-ogrodek-ID4igFw;3-pokojowe mieszkanie 85m2 + ogródek;3;1188957;85.34;Krowodrza
https://www.otodom.pl/pl/oferta/okazja-cenowa-centrum-krk-piekne-mieszkanie-ID4l4NN;Okazja cenowa/ centrum Krk/ piękne mieszkanie;1;669500;42.59;Śródmieście
https://www.otodom.pl/pl/oferta/rozkladowe-jasne-mieszkanko-kolo-parku-matecznego-ID4lsQZ;Rozkładowe jasne mieszkanko koło Parku Matecznego.;1;597622;40.71;Podgórze
https://www.otodom.pl/pl/oferta/mieszkanie-zablocie-od-wlasciciela-bez-pcc-ID4evZU;Mieszkanie Zabłocie Od Właściciela Bez Pcc;3;939133;55.57;Podgórze
https://www.otodom.pl/pl/oferta/mieszkanie-z-tarasem-60m2-grzegorzecka-ID4fllY;Mieszkanie z Tarasem 60M2 Grzegórzecka;3;1014949.25;50.75;Grzegórzki
https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-od-wlasciciela-ID4g7uF;Mieszkanie 2 pokojowe od Właściciela;2;601605;41.49;Podgórze
https://www.otodom.pl/pl/oferta/niepowtarzalne-urzadzone-mieszkanie-na-kazimierzu-ID4cqGn;Niepowtarzalne urządzone mieszkanie na Kazimierzu;2;981950.9;49.1;Stare Miasto
https://www.otodom.pl/pl/oferta/okazja-centrum-jasna-kawalerka-krolewska-krowodrza-ID4lmOh;OKAZJA Centrum Jasna Kawalerka,Królewska,Krowodrza;1;407000;24;Krowodrza
https://www.otodom.pl/pl/oferta/atrakcyjne-mieszkanie-rydlowka-40-m31-bud-a-ID4k2Pz;Atrakcyjne Mieszkanie Rydlówka 40 | M31 Bud. A;4;887760;65.76;Podgórze
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-65m2-balkon-ID4g3af;3-pokojowe mieszkanie 65m2 + balkon;3;623610;65.74;Prądnik Biały
https://www.otodom.pl/pl/oferta/3-pokojowe-z-loggia-i-widokiem-na-zielen-ID4lrJI;3-pokojowe z loggią i widokiem na zieleń !;3;625000;59;Podgórze
https://www.otodom.pl/pl/oferta/zablocie-wykonczone-73-m2-gotowe-ID4lpUM;Zabłocie- Wykończone 73 M2 - Gotowe;3;899000;73.85;Podgórze
https://www.otodom.pl/pl/oferta/podgorze-2-pok-nowoczesne-wnetrze-ID4lsQ5;Podgórze | 2 pok | Nowoczesne wnętrze;2;540000;34;Podgórze
https://www.otodom.pl/pl/oferta/mieszkanie-krakow-stare-miasto-ID4lsQ1;Mieszkanie - Kraków Stare Miasto;3;1495000;75.15;Stare Miasto
https://www.otodom.pl/pl/oferta/nowe-3-pok-z-fajnym-widokiem-solar-garden-ID4l1F6;Nowe 3 pok. z fajnym widokiem | Solar Garden;3;629000;55.6;Podgórze
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-66m2-balkon-bezposrednio-ID4jzbL;3-pokojowe mieszkanie 66m2 + balkon Bezpośrednio;3;875556;66.33;Kraków
https://www.otodom.pl/pl/oferta/wysoki-standard-bezposrednio-krowodrza-ID4iVyG;Wysoki standard, bezpośrednio, Krowodrza;3;644000;43;Krowodrza
https://www.otodom.pl/pl/oferta/duzy-dom-w-cenie-mieszkania-pod-krakowem-13-arow-ID4lsPJ;Duży dom w cenie mieszkania pod Krakowem 13 arów;7;550000;250;małopolskie
https://www.otodom.pl/pl/oferta/mieszkanie-z-72m-tarasem-platforma-gratis-ID4lsPK;Mieszkanie Z 72M Tarasem!Platforma Gratis!;2;715000;46.72;Prądnik Biały
https://www.otodom.pl/pl/oferta/widokowe-mieszkania-37-5-mkw-2-pokoje-ID4jLJi;!!Widokowe mieszkania 37,5 mkw. 2 pokoje!!!;2;468000;37.45;Prądnik Biały
https://www.otodom.pl/pl/oferta/krowodrza-nowe-wykonczone-2-pok-ID4lsPA;Krowodrza | nowe wykończone | 2 pok;2;499000;40;Krowodrza
https://www.otodom.pl/pl/oferta/sprzedam-20m2-podgorze-klimeckiego-okazja-ID4l72h;Sprzedam 20m2 | Podgórze | Klimeckiego | OKAZJA;1;190000;20;Podgórze
https://www.otodom.pl/pl/oferta/2-pokoje-bez-pcc-35m-10-90-krakow-plaszow-ID4lnyE;2 pokoje, bez Pcc, 35m,10/90, Kraków, Płaszów;2;434500;35.63;Podgórze
https://www.otodom.pl/pl/oferta/wlasciciel-sprzedam-2-pokojowe-ok-wadowicka-ID4l1Q7;Właściciel Sprzedam 2- pokojowe \ ok Wadowicka;2;320000;32.5;Podgórze
https://www.otodom.pl/pl/oferta/krakowstare-podgorzeul-czarnieckiego-40-64-m2-ID4hNyY;Kraków–Stare Podgórze–ul. Czarnieckiego – 40,64 m2;2;499000;40.64;Podgórze
https://www.otodom.pl/pl/oferta/krakow-bronowice-ul-rydla-ID4kbaJ;Kraków, Bronowice, ul. Rydla;3;699000;70;Bronowice
https://www.otodom.pl/pl/oferta/okazja-ciche-debniki-zakrzowek-ruczaj-kampus-uj-ID4lmMv;OKAZJA ! Ciche Dębniki,Zakrzówek,Ruczaj,Kampus UJ;3;950000;88;Dębniki
https://www.otodom.pl/pl/oferta/gotowe-3-pokoje-standard-premium-klucza-na-juz-ID4leL4;Gotowe 3 pokoje _ STANDARD PREMIUM _ Klucza NA JUŻ;3;492907;53.04;Bieżanów-Prokocim
https://www.otodom.pl/pl/oferta/jasne-przestronne-mieszkanie-gotowe-ID4kHLo;Jasne, przestronne mieszkanie gotowe;3;760000;59;Prądnik Biały
https://www.otodom.pl/pl/oferta/3-pokojowy-apartament-na-dobrego-pasterza-ID4kzk1;3-pokojowy apartament na Dobrego Pasterza;3;799000;59;Prądnik Czerwony
https://www.otodom.pl/pl/oferta/gotowe-2-pokojowe-sloneczne-mieszkanie-ID4kiLe;Gotowe 2-Pokojowe, Słoneczne Mieszkanie;2;449000;49.5;Bieżanów-Prokocim
https://www.otodom.pl/pl/oferta/trzypokojowy-apartament-na-bronowicach-ID4kMLm;Trzypokojowy apartament na Bronowicach;3;925000;68;Bronowice
https://www.otodom.pl/pl/oferta/nowoczesne-i-gotowe-do-zamieszkania-grzegorzki-ID4ldCE;Nowoczesne i gotowe do zamieszkania, Grzegórzki;2;795000;45.29;Grzegórzki
https://www.otodom.pl/pl/oferta/nowa-kawalerka-ogrodek-wysoki-standard-nowohucka-ID4lfbZ;Nowa kawalerka| ogródek |wysoki standard|Nowohucka;1;269000;20;Podgórze
https://www.otodom.pl/pl/oferta/2-osobne-pokoje-1-pietro-loggia-cena-do-negocjacji-ID4lcbx;2 osobne pokoje|1 piętro|loggia|cena do negocjacji;2;489000;42.5;Krowodrza
https://www.otodom.pl/pl/oferta/zameszkaj-100m-od-wislanych-bulwarow-ID4lsO3;Zameszkaj 100m od Wiślanych Bulwarów!;3;650000;61.48;Podgórze
https://www.otodom.pl/pl/oferta/kuchnia-z-oknem-duzy-balkon-ID4lsO2;Kuchnia Z Oknem! Duży Balkon!;4;700000;66.75;Prądnik Biały
https://www.otodom.pl/pl/oferta/63768847;3-pokojowe mieszkanie 66m2 + balkon Bezpośrednio;3;893565;66.19;Kraków
https://www.otodom.pl/pl/oferta/64105347;Dwupoziomowy apartament - Stara Krowodrza Kraków;4;1498000;153.15;Krowodrza
https://www.otodom.pl/pl/oferta/63774075;Przestronne mieszkanie przy ul. Ślicznej;3;930000;75;Grzegórzki
https://www.otodom.pl/pl/oferta/63906848;3 pokoje do wejścia;3;689000;62.71;Prądnik Biały
https://www.otodom.pl/pl/oferta/64097135;Salwator - 96m2 - 3 osobne pokoje, 2 balkony;3;1250000;96;Zwierzyniec
https://www.otodom.pl/pl/oferta/63459317;5-pokojowe mieszkanie 151m2 + 4 balkony;5;1992349;151.11;Krowodrza
https://www.otodom.pl/pl/oferta/63459311;3-pokojowe mieszkanie 85m2 + ogródek;3;1188957;85.34;Krowodrza
https://www.otodom.pl/pl/oferta/63292625;3-pokojowe mieszkanie 69m2 + loggia Bezpośrednio;3;Null;69.11;Prądnik Czerwony
https://www.otodom.pl/pl/oferta/63292633;2-pokojowe mieszkanie 40m2 + ogródek;2;Null;40.65;Prądnik Czerwony
https://www.otodom.pl/pl/oferta/63292649;1-pokojowe mieszkanie 39m2 + loggia Bez Prowizji;1;Null;39.27;Prądnik Czerwony
https://www.otodom.pl/pl/oferta/63919300;2-pokojowe mieszkanie 37m2 + balkon;2;Null;37.16;Grzegórzki
https://www.otodom.pl/pl/oferta/64177614;2-pokojowe mieszkanie 42m2 + balkon;2;Null;42.49;Podgórze
https://www.otodom.pl/pl/oferta/64199549;3-pokojowe mieszkanie 65m2 + balkon Bez Prowizji;3;Null;65.87;Podgórze
https://www.otodom.pl/pl/oferta/62318738;2-pokojowe mieszkanie 45m2 + balkon Bezpośrednio;2;509063;45.25;Bronowice
https://www.otodom.pl/pl/oferta/63998028;2-pokojowe mieszkanie w zabytkowej Kamienicy;2;850497;65.93;małopolskie
https://www.otodom.pl/pl/oferta/64016760;2-3 pokojowe mieszkanie z balkonem/Ruczaj;2;666900;58.5;Dębniki
https://www.otodom.pl/pl/oferta/64193640;Krowodrza Górka 38m², 2 pokoje z j.kuchnią tramwaj;2;450000;38;Krowodrza
https://www.otodom.pl/pl/oferta/62911147;RYNEK GŁÓWNY; MAŁY RYNEK; parking; dwie piwnice;2;1590000;92.49;Stare Miasto
https://www.otodom.pl/pl/oferta/64123192;• Bezpośrednio • Do wejścia • Wysoki standard;3;2216400;82.24;Grzegórzki
https://www.otodom.pl/pl/oferta/64182521;Piękne, słoneczne, trzypoziomowe mieszkanie;4;829000;84;Mistrzejowice
https://www.otodom.pl/pl/oferta/63863208;Duże i jasne-idealne dla rodziny/pod wynajem;4;965000;96.3;Grzegórzki
https://www.otodom.pl/pl/oferta/63926200;Gotowe do zamieszkania, po całkowitym odświeżeniu;2;469000;45;Podgórze Duchackie
https://www.otodom.pl/pl/oferta/63091163;3-pokojowe mieszkanie 53m2 + ogródek;3;Null;53.72;Bieżanów-Prokocim
https://www.otodom.pl/pl/oferta/64204288;Dwupokojowe mieszkanie z ogródkiem!;2;675000;58;Prądnik Biały
https://www.otodom.pl/pl/oferta/62329275;3-pokojowe mieszkanie 72m2 + balkon;3;760725;72.45;Podgórze
https://www.otodom.pl/pl/oferta/64207891;Trzypokojowe mieszkanie, Prądnik Czerwony;3;570000;60;Prądnik Czerwony
https://www.otodom.pl/pl/oferta/62176847;1-pokojowy apartament 33m2 + balkon Bezpośrednio;1;569000;33.38;Podgórze
https://www.otodom.pl/pl/oferta/64073216;♥ 3 pokojowe ♥ | Najwyższe piętro | 2 balkony |;3;620000;57.88;Prądnik Biały
https://www.otodom.pl/pl/oferta/63637138;5 Pok | 96,54 m2 | ul. Łokietka | Garaż | Ogródek;5;999000;96.54;Prądnik Biały
https://www.otodom.pl/pl/oferta/64220839;4 Pokoje Z Tarasem I Ogródkiem_Bezpośrednio!;4;736437;66.67;Prądnik Biały
https://www.otodom.pl/pl/oferta/64220836;Promocja!3 Pokoje Z Ogródkiem_Bezpośrednio!;3;513394;54.27;Bieżanów-Prokocim
https://www.otodom.pl/pl/oferta/64220838;4 Pokoje_Wyjątkowy Układ_2 Balkony_Bezpośrednio!;4;716461;65.61;Prądnik Biały
https://www.otodom.pl/pl/oferta/64220835;Atrakcyjne M3_Gotowe Do Odbioru!_Bezpośrednio!;3;494029;53.19;Bieżanów-Prokocim
https://www.otodom.pl/pl/oferta/62981602;3-pokojowy apartament 68m2 + 2 balkony;3;939000;68.34;Podgórze
https://www.otodom.pl/pl/oferta/64114277;Przytulne i funkcjonalne na 5 piętrze z windą;3;570000;50;Nowa Huta
https://www.otodom.pl/pl/oferta/64168034;Połowa domu i ogrodu przy cichej, bocznej uliczce.;3;975000;107;Prądnik Czerwony
https://www.otodom.pl/pl/oferta/63986930;2 pokoje |balkon| 39,79m2| Krowodrza;2;553000;39.79;Krowodrza
https://www.otodom.pl/pl/oferta/63753581;Magnoliowa Polana 2 Nowa Inwestycja K + strych;3;458600;58;Bieżanów-Prokocim
https://www.otodom.pl/pl/oferta/62509892;Green Apartments 2.0 Petrażyckiego NOWA INWESTYCJA;4;520800;77.89;Podgórze
https://www.otodom.pl/pl/oferta/63753529;Magnoliowa Polana 2 Nowa Inwestycja K;3;436800;52;Bieżanów-Prokocim
https://www.otodom.pl/pl/oferta/63291747;Nowoczesne mieszkanie z potencjałem inwestycyjnym;3;763695;56.57;Nowa Huta
https://www.otodom.pl/pl/oferta/64055039;Wyjątkowe mieszkanie przy Rynku Głównym;3;2000000;85.5;Stare Miasto
https://www.otodom.pl/pl/oferta/64188112;Bezpośrednio Bronowice Stańczyka nowe budownictwo;1;565000;35.82;Bronowice
https://www.otodom.pl/pl/oferta/62981586;2-pokojowy apartament 56m2 + balkon;2;699000;56.16;Podgórze
https://www.otodom.pl/pl/oferta/61623758;Verde Residence 57m2 Łagiewniki;3;712000;57;Łagiewniki-Borek Fałęcki
https://www.otodom.pl/pl/oferta/61475615;ul. Totus Tuus Tesoro Verde Residence 93m2;4;1069000;93;Łagiewniki-Borek Fałęcki
https://www.otodom.pl/pl/oferta/62157068;ul. Tesoro Verde Residence Parter z ogrodem;3;756000;63;Podgórze Duchackie
https://www.otodom.pl/pl/oferta/64212890;4 pokoje taras + ogród + miejsce postojowe bez PCC;4;549000;63.53;Prądnik Biały
https://www.otodom.pl/pl/oferta/64074208;Kraków , ul. Gromadzka , dwupokojowe z 2013r.;2;420000;39;Podgórze
https://www.otodom.pl/pl/oferta/63998226;Po generalnym remoncie w idealnym układzie, loggia;3;569000;53;Mistrzejowice
https://www.otodom.pl/pl/oferta/64220798;Mieszkanie 2 pokojowe, Kraków ul. Okulickiego;2;550000;51.2;Bieńczyce
https://www.otodom.pl/pl/oferta/64220797;Nowe, 2-pok. z balkonem, wysoki standard, parking;2;440000;32.1;Prądnik Biały
https://www.otodom.pl/pl/oferta/63585448;3-pokojowe mieszkanie 69m2 + loggia;3;1249000;69.5;Zwierzyniec
https://www.otodom.pl/pl/oferta/64220770;Lokal mieszkalny - ogródek, taras, 2 miejsca post.;5;1665000;167;Dębniki
https://www.otodom.pl/pl/oferta/63459327;5-pokojowe mieszkanie 154m2 + 4 balkony;5;1992349;154.41;Krowodrza
https://www.otodom.pl/pl/oferta/62884618;Apartament bezczynszowy z ogrodem Gryczane Wzgórze;4;1089000;123.99;Prądnik Biały
https://www.otodom.pl/pl/oferta/63990659;Przytulne 3 pok. mieszkanie na Ruczaju, duży taras;3;725000;57.2;Dębniki
https://www.otodom.pl/pl/oferta/64220760;Mieszkanie 1-pok. 34m2 ul. Wielicka, Podgórze;1;479000;34;Podgórze
https://www.otodom.pl/pl/oferta/64101076;Rezerwacja;2;472000;35.26;Podgórze Duchackie
https://www.otodom.pl/pl/oferta/63091568;2-pokojowe mieszkanie 53m2 + balkon Bez Prowizji;2;Null;53.01;Bieżanów-Prokocim
https://www.otodom.pl/pl/oferta/64106821;2 pokoje w cenie kawalerki | Ogródek | City Vibe;2;369000;29.04;Podgórze
https://www.otodom.pl/pl/oferta/64188011;Wola Duchacka | ul. Sanocka | 70m2 | 4 pokoje;4;569000;70.4;Podgórze Duchackie
https://www.otodom.pl/pl/oferta/64163793;Mieszkaj z dala od zgiełku, Lasówka;3;653120;62.8;Podgórze
https://www.otodom.pl/pl/oferta/63788410;4 pokojowe mieszkanie ,dobra lokalizacja;4;799000;74;Dębniki
https://www.otodom.pl/pl/oferta/63950869;Klimatyczny apartament z widokiem na Wawel;3;1690000;65;Stare Miasto
https://www.otodom.pl/pl/oferta/64163097;Wola Justowska, 2 pok. przy Lesie Wolskim;2;490000;53.68;Zwierzyniec
https://www.otodom.pl/pl/oferta/64048521;3 pokoje z balkonem 4 piętro Płaszów;3;615000;52.54;Podgórze
https://www.otodom.pl/pl/oferta/64214180;Na sprzedaż 2 pokoje Płaszów Solar Garden;2;510000;43.38;Podgórze
https://www.otodom.pl/pl/oferta/63596354;Gotowe 2 pokoje blisko Rynku odnowiona kamienica;2;836148;35.43;Stare Miasto
https://www.otodom.pl/pl/oferta/63948734;mieszkanie 3 pokojowe do remont Stare Pogórze;3;995000;84;Podgórze
https://www.otodom.pl/pl/oferta/64203681;Klient kupujący nie płaci prowizji.;5;850000;138;Podgórze Duchackie
https://www.otodom.pl/pl/oferta/64203685;Mieszkanie - Kraków Kurdwanów;5;950000;178;Podgórze Duchackie
https://www.otodom.pl/pl/oferta/62177031;2-pokojowe mieszkanie 41m2 + ogródek Bezpośrednio;2;564481;41.78;Podgórze Duchackie
https://www.otodom.pl/pl/oferta/64173191;Gotowe 2 pokoje/ Balkon/ Garaż / Płaszów;2;395000;30.25;Podgórze
https://www.otodom.pl/pl/oferta/64186007;Przytulne 4 pok. M dla rodziny w nowym budow.;4;997000;76.71;Podgórze Duchackie
https://www.otodom.pl/pl/oferta/63946546;Lokal Inwestycyjny | Gwarantowane 30.000 zł na rok;2;490000;49.35;Krowodrza
https://www.otodom.pl/pl/oferta/64212362;Mieszkanie na sprzedaż Mogilska po remoncie;5;950000;65;Grzegórzki
https://www.otodom.pl/pl/oferta/64132204;5-pokojowe mieszkanie na ul. Grzegórzeckiej;5;2170000;155;Grzegórzki
https://www.otodom.pl/pl/oferta/64220664;✅ Pachońskiego | 45 m2 | 3 pok;3;619000;45;Bronowice
https://www.otodom.pl/pl/oferta/64141091;Nowe 3-pok| 2 Garaże | Komórka | OKAZJA;3;779000;58.62;Prądnik Biały
https://www.otodom.pl/pl/oferta/64160226;Halo.Zarezerwuj mnie za 469 tys zł. 20min od Rynku;3;469000;53.19;małopolskie
https://www.otodom.pl/pl/oferta/64160274;Piaski Nowe.Łużycka,2pok w nowoczesnym Klimacie.;2;528000;45;Podgórze Duchackie
https://www.otodom.pl/pl/oferta/63492340;1-pokojowe mieszkanie 31m2 + balkon;1;697294;31.95;Grzegórzki
https://www.otodom.pl/pl/oferta/64134467;Prądnik Biały, 3 pokoje + balkon;3;570000;53;Prądnik Biały
https://www.otodom.pl/pl/oferta/64185511;Podgórze - Wielicka - 4 Pokoje;4;999000;80.4;Bieżanów-Prokocim
https://www.otodom.pl/pl/oferta/62837370;3-pokojowe mieszkanie 59m2 + loggia Bezpośrednio;3;749000;59.71;Podgórze Duchackie
https://www.otodom.pl/pl/oferta/62837343;4-pokojowe mieszkanie 68m2 + loggia Bez Prowizji;4;849000;68.79;Podgórze Duchackie
https://www.otodom.pl/pl/oferta/64018150;Duże mieszkanie w zielonej okolicy - Lipska;3;638000;70.1;Podgórze
https://www.otodom.pl/pl/oferta/64157622;Apartament z 2020 roku, Prądnik Czerwony ;2;970000;67;Prądnik Czerwony
https://www.otodom.pl/pl/oferta/64212870;2-Pok Mieszkanie Na Sprzedaż Ul. Glinik Kraków;2;320000;49.81;Wzgórza Krzesławickie
https://www.otodom.pl/pl/oferta/63459316;3-pokojowy apartament inwestycyjny 85m2 + ogródek;3;1354089;85.34;Krowodrza
https://www.otodom.pl/pl/oferta/64220625;3 pokoje osiedle piastów do wejscia lub najmu;3;499000;46.8;Nowa Huta
https://www.otodom.pl/pl/oferta/64220624;3 pok nowe mieszkanie. GOTOWE!;3;491500;53.2;Bieżanów-Prokocim
https://www.otodom.pl/pl/oferta/62981576;2-pokojowy apartament 35m2 + balkon;2;592062;35.5;Podgórze
https://www.otodom.pl/pl/oferta/63981964;63,30m2 - 3 pokoje plus poddasze - Kurdwanów;4;634000;63.3;Podgórze Duchackie
https://www.otodom.pl/pl/oferta/64196121;Czyżyny - 2 Pokoje - Park Lotników;2;687500;55.26;Nowa Huta
https://www.otodom.pl/pl/oferta/62176857;3-pokojowy apartament 73m2 + 2 balkony;3;944000;73.91;Podgórze
https://www.otodom.pl/pl/oferta/64101437;Po remoncie | Piękne do wejścia | ul. Kościuszki;3;1155000;76.22;Zwierzyniec
https://www.otodom.pl/pl/oferta/63235047;✅ BEZPOŚREDNIO | Po remoncie | Salwator | Kred. 2%;3;863000;54;Zwierzyniec
https://www.otodom.pl/pl/oferta/63632701;✅ Po remoncie | 52m2 | 3pok | Racławicka | Kred 2%;3;749000;51.5;Krowodrza
https://www.otodom.pl/pl/oferta/64010104;Okazja! 5 pokoi, 2 łazienki, piwnica, balkon;5;800000;86.65;Podgórze
https://www.otodom.pl/pl/oferta/62837321;1-pokojowe mieszkanie 30m2 + balkon;1;449000;30.81;Podgórze Duchackie
https://www.otodom.pl/pl/oferta/63091406;3-pokojowe mieszkanie 53m2 + balkon;3;Null;53.61;Bieżanów-Prokocim
https://www.otodom.pl/pl/oferta/63091183;2-pokojowe mieszkanie 52m2 + balkon;2;Null;52.8;Bieżanów-Prokocim
https://www.otodom.pl/pl/oferta/63349763;Mieszkanie 68m2 w systemie TBS, Kraków-Swoszowice;3;299000;68;Swoszowice
https://www.otodom.pl/pl/oferta/64181840;Nowoczesny Apartament gotowy do zamieszkania;4;1109400;86;Zwierzyniec
https://www.otodom.pl/pl/oferta/64133338;34m2 2pok|balkon|park|kredyt 2%|Mistrzejowice|0%;2;411018;33.69;Mistrzejowice
https://www.otodom.pl/pl/oferta/64152883;Mieszkanie z widokiem na Plac Centralny;3;750000;73;małopolskie
https://www.otodom.pl/pl/oferta/62318717;5-pokojowe mieszkanie 101m2 + 2 ogródki;5;1057784;101.71;Bronowice
https://www.otodom.pl/pl/oferta/63257455;Majówkowa Promocja ul Piaskowa A2/2;4;880563;91.25;Prądnik Biały
https://www.otodom.pl/pl/oferta/64171660;Piasta Towers | mieszkanie 2-pok. | 7_5;2;481834;46.78;Mistrzejowice
https://www.otodom.pl/pl/oferta/62901997;Piaskowa Gotowe apartamenty w super cenie A2/1;3;808754;73.59;Prądnik Biały
https://www.otodom.pl/pl/oferta/62071130;3-pokojowe mieszkanie 67m2 + balkon Bez Prowizji;3;725112;67.14;Bieżanów-Prokocim
https://www.otodom.pl/pl/oferta/63913288;4-pokojowe mieszkanie 78m2 + loggia Bezpośrednio;4;969680;78.2;Bieżanów-Prokocim
https://www.otodom.pl/pl/oferta/63492289;2-pokojowe mieszkanie 41m2 + ogródek Bez Prowizji;2;757523;41.29;Grzegórzki
